painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q30112663,Hans Roth,http://www.wikidata.org/entity/Q39,Switzerland,3
http://www.wikidata.org/entity/Q30118089,Marc-Henri Collomb,http://www.wikidata.org/entity/Q39,Switzerland,3
http://www.wikidata.org/entity/Q30124485,Enrique Semper y Bondía,http://www.wikidata.org/entity/Q29,Spain,3
http://www.wikidata.org/entity/Q30128721,Hans Magnus,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q30229808,Herman Norgren,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30229921,Carl Grandinson,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30230001,Gösta Blücher,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30232783,Zoltán Tornallyai,http://www.wikidata.org/entity/Q28,Hungary,3
http://www.wikidata.org/entity/Q30276205,Joan Roca Pinet,http://www.wikidata.org/entity/Q29,Spain,3
http://www.wikidata.org/entity/Q30345515,Rudolf Weber,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q30346321,Oleh Drozdov,http://www.wikidata.org/entity/Q212,Ukraine,3
http://www.wikidata.org/entity/Q30512546,Hermann Matthies,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q30319676,Federigo Severini,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q30608646,Erik Törngren,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30758903,Magnus Kaminiarz,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q30571146,Michael Granit,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30604730,Sven Moberg,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q30610402,Baldomero Botella Coloma,http://www.wikidata.org/entity/Q29,Spain,3
http://www.wikidata.org/entity/Q31201686,Anna Holst,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q31283730,Charalambos Bouras,http://www.wikidata.org/entity/Q41,Greece,3
http://www.wikidata.org/entity/Q31288845,Hermann Schöne (architect),http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q31440092,Lukas Matthias Lang,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q32156423,Aymon Mallay,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q31671394,Bertil Thafvelin,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q31671445,Ragnar Danielsson,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q31672564,Victor Breikull,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q31672651,Erik Wåhlin,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q31683390,Kjell Veine,http://www.wikidata.org/entity/Q20,Norway,3
http://www.wikidata.org/entity/Q32924963,Charles Halley,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q33107752,Ingmar Benckert,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q32837259,Bernhard Schill,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q31684672,Sven Månsson,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q31685134,Rune Hellgren,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q31685206,Wolfgang Huebner,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q33105610,Paolo Piva,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q33043744,Karl-Axel Suwe,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q33112862,Josef Šnejdar,http://www.wikidata.org/entity/Q213,Czech Republic,3
http://www.wikidata.org/entity/Q33119424,Willibald Hamburger,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q33149067,Gérard Grandval,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q37014090,Åke Sjöberg,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q34830346,Frans Adolf Wahlström,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q35271040,Irma Aaltonen,http://www.wikidata.org/entity/Q33,Finland,3
http://www.wikidata.org/entity/Q34337355,Jacquette de Montberon,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q36675294,René Egger,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q37007629,Sven Danielson,http://www.wikidata.org/entity/Q34,Sweden,3
http://www.wikidata.org/entity/Q38025192,Eugène Carpentier,http://www.wikidata.org/entity/Q31,Belgium,3
http://www.wikidata.org/entity/Q37790724,Josef Elfinger,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q37793158,Antoine Brossard,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q37793202,Édouard Delabarre,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q40027747,Anton Pardatscher,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q39080866,Miguel Ortiz Iribas,http://www.wikidata.org/entity/Q29,Spain,3
http://www.wikidata.org/entity/Q40687298,Manuel Álvarez Naya,http://www.wikidata.org/entity/Q29,Spain,3
http://www.wikidata.org/entity/Q40687471,Attilia Vaglieri,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q40914766,Guillaume Gontard,http://www.wikidata.org/entity/Q142,France,3
