Source.Name,event,eventLabel,country,sitelinks,countryLabel,Column1,pointtime,duration
query (9).csv,,Q6346909,http://www.wikidata.org/entity/Q29,1,Spain,,1907-01-01T00:00:00Z,
query (9).csv,,Q6346914,http://www.wikidata.org/entity/Q29,1,Spain,,1919-01-01T00:00:00Z,
query (9).csv,,Q6346912,http://www.wikidata.org/entity/Q29,1,Spain,,1914-01-01T00:00:00Z,
query (9).csv,,Q6346919,http://www.wikidata.org/entity/Q29,1,Spain,,1872-01-01T00:00:00Z,
query (9).csv,,Q6346916,http://www.wikidata.org/entity/Q29,1,Spain,,1920-01-01T00:00:00Z,
query (9).csv,,Q6346923,http://www.wikidata.org/entity/Q29,1,Spain,,1903-01-01T00:00:00Z,
query (9).csv,,Q6346920,http://www.wikidata.org/entity/Q29,1,Spain,,1872-01-01T00:00:00Z,
query (9).csv,,Q6347756,http://www.wikidata.org/entity/Q29,1,Spain,,1785-01-01T00:00:00Z,
query (9).csv,,Q5828316,http://www.wikidata.org/entity/Q29,1,Spain,,1931-04-12T00:00:00Z,
query (9).csv,,Q6148269,http://www.wikidata.org/entity/Q29,1,Spain,,1810-01-01T00:00:00Z,
query (9).csv,,Q6151922,http://www.wikidata.org/entity/Q29,1,Spain,,1745-01-01T00:00:00Z,
query (9).csv,,Q6151924,http://www.wikidata.org/entity/Q29,1,Spain,,1797-01-01T00:00:00Z,
query (9).csv,,Q6151947,http://www.wikidata.org/entity/Q29,1,Spain,,1603-01-01T00:00:00Z,
query (9).csv,,Q6151968,http://www.wikidata.org/entity/Q29,1,Spain,,1845-01-01T00:00:00Z,
query (9).csv,,Q6151974,http://www.wikidata.org/entity/Q29,1,Spain,,1625-01-01T00:00:00Z,
query (9).csv,,Q6151972,http://www.wikidata.org/entity/Q29,1,Spain,,1742-01-01T00:00:00Z,
query (9).csv,,Q6163886,http://www.wikidata.org/entity/Q29,1,Spain,,1810-03-04T00:00:00Z,
query (9).csv,,Q6346707,http://www.wikidata.org/entity/Q29,1,Spain,,1920-01-01T00:00:00Z,
query (9).csv,,Q6346714,http://www.wikidata.org/entity/Q29,1,Spain,,1924-01-01T00:00:00Z,
query (9).csv,,Q6346878,http://www.wikidata.org/entity/Q29,1,Spain,,1884-01-01T00:00:00Z,
query (9).csv,,Q6346879,http://www.wikidata.org/entity/Q29,1,Spain,,1886-01-01T00:00:00Z,
query (9).csv,,Q6346876,http://www.wikidata.org/entity/Q29,1,Spain,,1869-01-01T00:00:00Z,
query (9).csv,,Q6346883,http://www.wikidata.org/entity/Q29,1,Spain,,1905-01-01T00:00:00Z,
query (9).csv,,Q6346880,http://www.wikidata.org/entity/Q29,1,Spain,,1893-01-01T00:00:00Z,
query (9).csv,,Q6346886,http://www.wikidata.org/entity/Q29,1,Spain,,1918-01-01T00:00:00Z,
query (9).csv,,Q6346885,http://www.wikidata.org/entity/Q29,1,Spain,,1907-01-01T00:00:00Z,
query (9).csv,,Q6346891,http://www.wikidata.org/entity/Q29,1,Spain,,1901-01-01T00:00:00Z,
query (9).csv,,Q6346888,http://www.wikidata.org/entity/Q29,1,Spain,,1919-01-01T00:00:00Z,
query (9).csv,,Q6346895,http://www.wikidata.org/entity/Q29,1,Spain,,1907-01-01T00:00:00Z,
query (9).csv,,Q6346893,http://www.wikidata.org/entity/Q29,1,Spain,,1905-01-01T00:00:00Z,
query (9).csv,,Q6346899,http://www.wikidata.org/entity/Q29,1,Spain,,1916-01-01T00:00:00Z,
query (9).csv,,Q6346897,http://www.wikidata.org/entity/Q29,1,Spain,,1910-01-01T00:00:00Z,
query (9).csv,,Q6346903,http://www.wikidata.org/entity/Q29,1,Spain,,1881-01-01T00:00:00Z,
query (9).csv,,Q6346901,http://www.wikidata.org/entity/Q29,1,Spain,,1905-01-01T00:00:00Z,
query (9).csv,,Q6346907,http://www.wikidata.org/entity/Q29,1,Spain,,1905-01-01T00:00:00Z,
query (9).csv,,Q6346905,http://www.wikidata.org/entity/Q29,1,Spain,,1893-01-01T00:00:00Z,
query (9).csv,,Q6356735,http://www.wikidata.org/entity/Q29,1,Spain,,1843-01-01T00:00:00Z,
query (9).csv,,Q6356732,http://www.wikidata.org/entity/Q29,1,Spain,,1787-01-01T00:00:00Z,
query (9).csv,,Q6360646,http://www.wikidata.org/entity/Q29,1,Spain,,1930-01-01T00:00:00Z,
query (9).csv,,Q6360651,http://www.wikidata.org/entity/Q29,1,Spain,,1932-01-01T00:00:00Z,
query (9).csv,,Q6360648,http://www.wikidata.org/entity/Q29,1,Spain,,1931-01-01T00:00:00Z,
query (9).csv,,Q6366153,http://www.wikidata.org/entity/Q29,1,Spain,,1921-06-01T00:00:00Z,
query (9).csv,,Q6389510,http://www.wikidata.org/entity/Q29,1,Spain,,1620-10-14T00:00:00Z,
query (9).csv,,list of Spanish films before 1930,http://www.wikidata.org/entity/Q29,1,Spain,,1930-01-01T00:00:00Z,
query (9).csv,,Spain national football team results (1920–1929),http://www.wikidata.org/entity/Q29,1,Spain,,1920-01-01T00:00:00Z,
query (9).csv,,Spain national football team results (1930–1939),http://www.wikidata.org/entity/Q29,1,Spain,,1930-01-01T00:00:00Z,
query (9).csv,,United States declaration of war upon Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1898-04-25T00:00:00Z,
query (9).csv,,Q9094520,http://www.wikidata.org/entity/Q29,1,Spain,,1862-01-01T00:00:00Z,
query (9).csv,,Q11904078,http://www.wikidata.org/entity/Q29,1,Spain,,1873-06-12T00:00:00Z,
query (9).csv,,Q11907073,http://www.wikidata.org/entity/Q29,1,Spain,,1233-01-01T00:00:00Z,
query (9).csv,,Q11907080,http://www.wikidata.org/entity/Q29,1,Spain,,1714-07-13T00:00:00Z,
query (9).csv,,assassination of Juan Prim,http://www.wikidata.org/entity/Q29,1,Spain,,1870-12-27T00:00:00Z,
query (9).csv,,Foc de la Gleva,http://www.wikidata.org/entity/Q29,1,Spain,,1873-03-23T00:00:00Z,
query (9).csv,,Q11922236,http://www.wikidata.org/entity/Q29,1,Spain,,1874-11-03T00:00:00Z,
query (9).csv,,Q11908783,http://www.wikidata.org/entity/Q29,1,Spain,,1710-01-01T00:00:00Z,
query (9).csv,,Q11908784,http://www.wikidata.org/entity/Q29,1,Spain,,,2.0
query (9).csv,,Q11908788,http://www.wikidata.org/entity/Q29,1,Spain,,1714-05-17T00:00:00Z,
query (9).csv,,Q11908789,http://www.wikidata.org/entity/Q29,1,Spain,,0853-01-01T00:00:00Z,
query (9).csv,,Q11908799,http://www.wikidata.org/entity/Q29,1,Spain,,,1.0
query (9).csv,,Q11908796,http://www.wikidata.org/entity/Q29,1,Spain,,1714-02-24T00:00:00Z,
query (9).csv,,Q11909590,http://www.wikidata.org/entity/Q29,1,Spain,,,4.0
query (9).csv,,Q11909588,http://www.wikidata.org/entity/Q29,1,Spain,,1705-08-03T00:00:00Z,
query (9).csv,,Q11909593,http://www.wikidata.org/entity/Q29,1,Spain,,,1.0
query (9).csv,,Q11912894,http://www.wikidata.org/entity/Q29,1,Spain,,1150-08-01T00:00:00Z,
query (9).csv,,wedding of Ramiro II of Aragon and Inés de Poitou,http://www.wikidata.org/entity/Q29,1,Spain,,1135-11-20T00:00:00Z,
query (9).csv,,Q11914879,http://www.wikidata.org/entity/Q29,1,Spain,,1705-07-29T00:00:00Z,
query (9).csv,,Q11914882,http://www.wikidata.org/entity/Q29,1,Spain,,1873-09-02T00:00:00Z,
query (9).csv,,Q11914881,http://www.wikidata.org/entity/Q29,1,Spain,,1713-07-16T00:00:00Z,
query (9).csv,,Q11914885,http://www.wikidata.org/entity/Q29,1,Spain,,1713-09-10T00:00:00Z,
query (9).csv,,Q11915296,http://www.wikidata.org/entity/Q29,1,Spain,,0785-01-01T00:00:00Z,
query (9).csv,,Q11926759,http://www.wikidata.org/entity/Q29,1,Spain,,1869-01-01T00:00:00Z,
query (9).csv,,Q11926814,http://www.wikidata.org/entity/Q29,1,Spain,,1134-01-01T00:00:00Z,
query (9).csv,,Q11930524,http://www.wikidata.org/entity/Q29,1,Spain,,1649-09-29T00:00:00Z,
query (9).csv,,Q11939737,http://www.wikidata.org/entity/Q29,1,Spain,,1094-01-01T00:00:00Z,
query (9).csv,,Q11940584,http://www.wikidata.org/entity/Q29,1,Spain,,1140-11-01T00:00:00Z,
query (9).csv,,Q11942246,http://www.wikidata.org/entity/Q29,1,Spain,,1047-01-01T00:00:00Z,
query (9).csv,,first siege of Girona in 1808,http://www.wikidata.org/entity/Q29,1,Spain,,1808-06-20T00:00:00Z,0.0
query (9).csv,,first siege of Girona in 1808,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11942739,http://www.wikidata.org/entity/Q29,1,Spain,,1808-06-06T00:00:00Z,
query (9).csv,,Q11949503,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11949511,http://www.wikidata.org/entity/Q29,1,Spain,,,5.0
query (9).csv,,Q11949534,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Siege of Gerona (793),http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11949539,http://www.wikidata.org/entity/Q29,1,Spain,,1090-01-01T00:00:00Z,0.0
query (9).csv,,Q11949539,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11949543,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11949540,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q12156092,http://www.wikidata.org/entity/Q29,1,Spain,,,4.0
query (9).csv,,1883 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1883-01-01T00:00:00Z,
query (9).csv,,1880 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1880-01-01T00:00:00Z,
query (9).csv,,1879 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1879-01-01T00:00:00Z,
query (9).csv,,1889 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1889-01-01T00:00:00Z,
query (9).csv,,1887 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1887-01-01T00:00:00Z,
query (9).csv,,1881 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1881-01-01T00:00:00Z,
query (9).csv,,1892 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1892-01-01T00:00:00Z,
query (9).csv,,Avalot dels pobres,http://www.wikidata.org/entity/Q29,1,Spain,,1694-01-01T00:00:00Z,
query (9).csv,,Q11908699,http://www.wikidata.org/entity/Q29,1,Spain,,0792-01-01T00:00:00Z,
query (9).csv,,Q11908716,http://www.wikidata.org/entity/Q29,1,Spain,,0722-01-01T00:00:00Z,
query (9).csv,,Q11908721,http://www.wikidata.org/entity/Q29,1,Spain,,0942-01-01T00:00:00Z,
query (9).csv,,Q11908725,http://www.wikidata.org/entity/Q29,1,Spain,,1707-01-05T00:00:00Z,
query (9).csv,,Q11908730,http://www.wikidata.org/entity/Q29,1,Spain,,1658-08-15T00:00:00Z,
query (9).csv,,Q11908728,http://www.wikidata.org/entity/Q29,1,Spain,,1655-10-17T00:00:00Z,
query (9).csv,,siege of Puigcerdà (1873),http://www.wikidata.org/entity/Q29,1,Spain,,,1.0
query (9).csv,,Q11908767,http://www.wikidata.org/entity/Q29,1,Spain,,1645-06-22T00:00:00Z,
query (9).csv,,Q11949545,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11949563,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11949561,http://www.wikidata.org/entity/Q29,1,Spain,,1369-01-01T00:00:00Z,0.0
query (9).csv,,Q11949561,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11949573,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q11952938,http://www.wikidata.org/entity/Q29,1,Spain,,1162-10-04T00:00:00Z,
query (9).csv,,Vilargent,http://www.wikidata.org/entity/Q29,1,Spain,,1199-01-01T00:00:00Z,
query (9).csv,,Second Battle of Arlaban,http://www.wikidata.org/entity/Q29,1,Spain,,,4.0
query (9).csv,,Q12254429,http://www.wikidata.org/entity/Q29,1,Spain,,1884-11-22T00:00:00Z,
query (9).csv,,Q12254993,http://www.wikidata.org/entity/Q29,1,Spain,,1321-09-27T00:00:00Z,
query (9).csv,,1890 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1890-01-01T00:00:00Z,
query (9).csv,,1891 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1891-01-01T00:00:00Z,
query (9).csv,,1896 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1896-01-01T00:00:00Z,
query (9).csv,,1898 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1898-01-01T00:00:00Z,
query (9).csv,,1895 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1895-01-01T00:00:00Z,
query (9).csv,,1897 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1897-01-01T00:00:00Z,
query (9).csv,,1900 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1900-01-01T00:00:00Z,
query (9).csv,,1901 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1901-01-01T00:00:00Z,
query (9).csv,,1899 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1899-01-01T00:00:00Z,
query (9).csv,,1909 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1909-01-01T00:00:00Z,
query (9).csv,,1910 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1910-01-01T00:00:00Z,
query (9).csv,,1903 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1903-01-01T00:00:00Z,
query (9).csv,,1906 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1906-01-01T00:00:00Z,
query (9).csv,,1911 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1911-01-01T00:00:00Z,
query (9).csv,,1916 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1916-01-01T00:00:00Z,
query (9).csv,,Q12252464,http://www.wikidata.org/entity/Q29,1,Spain,,1932-03-27T00:00:00Z,
query (9).csv,,Q12268572,http://www.wikidata.org/entity/Q29,1,Spain,,1363-01-01T00:00:00Z,
query (9).csv,,Q12269193,http://www.wikidata.org/entity/Q29,1,Spain,,1804-01-01T00:00:00Z,
query (9).csv,,Q16158106,http://www.wikidata.org/entity/Q29,1,Spain,,1714-09-11T00:00:00Z,
query (9).csv,,Battle of the Gulf of Cadiz (1604),http://www.wikidata.org/entity/Q29,1,Spain,,1604-08-07T00:00:00Z,
query (9).csv,,Ecclesiastical confiscations of Godoy,http://www.wikidata.org/entity/Q29,1,Spain,,1798-01-01T00:00:00Z,
query (9).csv,,Q16541561,http://www.wikidata.org/entity/Q29,1,Spain,,1929-01-01T00:00:00Z,
query (9).csv,,Q16553319,http://www.wikidata.org/entity/Q29,1,Spain,,1789-01-01T00:00:00Z,
query (9).csv,,Battle of Villafranca,http://www.wikidata.org/entity/Q29,1,Spain,,,1.0
query (9).csv,,1894 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1894-01-01T00:00:00Z,
query (9).csv,,1920 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1920-01-01T00:00:00Z,
query (9).csv,,1922 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1922-01-01T00:00:00Z,
query (9).csv,,1923 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1923-01-01T00:00:00Z,
query (9).csv,,1924 Kontxako Bandera,http://www.wikidata.org/entity/Q29,1,Spain,,1924-01-01T00:00:00Z,
query (9).csv,,1710 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1710-01-01T00:00:00Z,
query (9).csv,,Battle of Morvedre,http://www.wikidata.org/entity/Q29,1,Spain,,1412-02-27T00:00:00Z,
query (9).csv,,Q17190839,http://www.wikidata.org/entity/Q29,1,Spain,,1928-01-01T00:00:00Z,
query (9).csv,,Q16634861,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q16639116,http://www.wikidata.org/entity/Q29,1,Spain,,1504-04-15T00:00:00Z,
query (9).csv,,1560 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1560-01-01T00:00:00Z,
query (9).csv,,1567 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1567-01-01T00:00:00Z,
query (9).csv,,1588 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1588-01-01T00:00:00Z,
query (9).csv,,1621 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1621-01-01T00:00:00Z,
query (9).csv,,1622 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1622-01-01T00:00:00Z,
query (9).csv,,1640 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1640-01-01T00:00:00Z,
query (9).csv,,1642 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1642-01-01T00:00:00Z,
query (9).csv,,1641 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1641-01-01T00:00:00Z,
query (9).csv,,1644 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1644-01-01T00:00:00Z,
query (9).csv,,1693 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1693-01-01T00:00:00Z,
query (9).csv,,1702 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1702-01-01T00:00:00Z,
query (9).csv,,1705 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1705-01-01T00:00:00Z,
query (9).csv,,1706 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1706-01-01T00:00:00Z,
query (9).csv,,1749 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1749-01-01T00:00:00Z,
query (9).csv,,1794 in Spain,http://www.wikidata.org/entity/Q29,1,Spain,,1794-01-01T00:00:00Z,
query (9).csv,,Q17587741,http://www.wikidata.org/entity/Q29,1,Spain,,0827-01-01T00:00:00Z,0.0
query (9).csv,,Q17587741,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q17588051,http://www.wikidata.org/entity/Q29,1,Spain,,1810-04-23T00:00:00Z,
query (9).csv,,Catàstrofe ferroviària de Riudecanyes del 1907,http://www.wikidata.org/entity/Q29,1,Spain,,1907-11-25T00:00:00Z,
query (9).csv,,Q17605393,http://www.wikidata.org/entity/Q29,1,Spain,,0731-01-01T00:00:00Z,
query (9).csv,,Q17606690,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q17631866,http://www.wikidata.org/entity/Q29,1,Spain,,1858-01-01T00:00:00Z,
query (9).csv,,Q18004094,http://www.wikidata.org/entity/Q29,1,Spain,,1837-06-12T00:00:00Z,
query (9).csv,,batalla de Manresa,http://www.wikidata.org/entity/Q29,1,Spain,,1714-05-07T00:00:00Z,
query (9).csv,,Q18004898,http://www.wikidata.org/entity/Q29,1,Spain,,1809-03-01T00:00:00Z,
query (9).csv,,Q18004957,http://www.wikidata.org/entity/Q29,1,Spain,,1808-06-16T00:00:00Z,
query (9).csv,,Q18004977,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q18005291,http://www.wikidata.org/entity/Q29,1,Spain,,1638-07-20T00:00:00Z,
query (9).csv,,Q18005346,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q18005384,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q18005571,http://www.wikidata.org/entity/Q29,1,Spain,,1285-01-01T00:00:00Z,
query (9).csv,,Q18006461,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q18006678,http://www.wikidata.org/entity/Q29,1,Spain,,1640-05-21T00:00:00Z,
query (9).csv,,Siege of Girona,http://www.wikidata.org/entity/Q29,1,Spain,,0827-01-01T00:00:00Z,0.0
query (9).csv,,Siege of Girona,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q18008015,http://www.wikidata.org/entity/Q29,1,Spain,,,1.0
query (9).csv,,Q18008016,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q18008728,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q18008912,http://www.wikidata.org/entity/Q29,1,Spain,,1706-01-01T00:00:00Z,0.0
query (9).csv,,Q18008912,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q16162653,http://www.wikidata.org/entity/Q29,1,Spain,,1706-01-01T00:00:00Z,
query (9).csv,,Q16169573,http://www.wikidata.org/entity/Q29,1,Spain,,1232-01-01T00:00:00Z,
query (9).csv,,Q16171847,http://www.wikidata.org/entity/Q29,1,Spain,,,2.0
query (9).csv,,Q16173706,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q16177430,http://www.wikidata.org/entity/Q29,1,Spain,,1285-09-01T00:00:00Z,
query (9).csv,,Q16184062,http://www.wikidata.org/entity/Q29,1,Spain,,1713-10-19T00:00:00Z,
query (9).csv,,Q16187441,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q16188000,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q16188024,http://www.wikidata.org/entity/Q29,1,Spain,,1657-01-01T00:00:00Z,
query (9).csv,,Q16189661,http://www.wikidata.org/entity/Q29,1,Spain,,1714-01-16T00:00:00Z,
query (9).csv,,Q16189684,http://www.wikidata.org/entity/Q29,1,Spain,,1462-03-05T00:00:00Z,
query (9).csv,,Q16913074,http://www.wikidata.org/entity/Q29,1,Spain,,1907-01-01T00:00:00Z,
query (9).csv,,Q17623858,http://www.wikidata.org/entity/Q29,1,Spain,,1928-01-01T00:00:00Z,
query (9).csv,,Q18222678,http://www.wikidata.org/entity/Q29,1,Spain,,1888-01-01T00:00:00Z,
query (9).csv,,La llengua catalana,http://www.wikidata.org/entity/Q29,1,Spain,,1895-11-30T00:00:00Z,
query (9).csv,,Porpoises' Battle,http://www.wikidata.org/entity/Q29,1,Spain,,1918-11-01T00:00:00Z,
query (9).csv,,Q18644034,http://www.wikidata.org/entity/Q29,1,Spain,,1640-01-01T00:00:00Z,
query (9).csv,,Q18664036,http://www.wikidata.org/entity/Q29,1,Spain,,1862-01-01T00:00:00Z,
query (9).csv,,Q19367629,http://www.wikidata.org/entity/Q29,1,Spain,,1406-01-01T00:00:00Z,
query (9).csv,,Q19367876,http://www.wikidata.org/entity/Q29,1,Spain,,1339-09-14T00:00:00Z,
query (9).csv,,Q19368329,http://www.wikidata.org/entity/Q29,1,Spain,,1396-01-01T00:00:00Z,
query (9).csv,,Q19368329,http://www.wikidata.org/entity/Q29,1,Spain,,1397-01-01T00:00:00Z,
query (9).csv,,Q19368352,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q19717442,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Siege of Arta,http://www.wikidata.org/entity/Q29,1,Spain,,1230-03-01T00:00:00Z,0.0
query (9).csv,,Siege of Arta,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q19830964,http://www.wikidata.org/entity/Q29,1,Spain,,1713-11-19T00:00:00Z,
query (9).csv,,Q19831043,http://www.wikidata.org/entity/Q29,1,Spain,,1714-03-11T00:00:00Z,
query (9).csv,,Center army,http://www.wikidata.org/entity/Q29,1,Spain,,1808-01-01T00:00:00Z,
query (9).csv,,Action of 30 June 1798,http://www.wikidata.org/entity/Q29,1,Spain,,,1.0
query (9).csv,,Q20045457,http://www.wikidata.org/entity/Q29,1,Spain,,1812-07-15T00:00:00Z,
query (9).csv,,Razzia in 912,http://www.wikidata.org/entity/Q29,1,Spain,,0912-01-01T00:00:00Z,
query (9).csv,,Q20102537,http://www.wikidata.org/entity/Q29,1,Spain,,0598-01-01T00:00:00Z,
query (9).csv,,Q20102597,http://www.wikidata.org/entity/Q29,1,Spain,,,1.0
query (9).csv,,El Eco de Igualada,http://www.wikidata.org/entity/Q29,1,Spain,,,-1044.0
query (9).csv,,Q20103586,http://www.wikidata.org/entity/Q29,1,Spain,,1276-01-01T00:00:00Z,
query (9).csv,,Q20104050,http://www.wikidata.org/entity/Q29,1,Spain,,1889-01-01T00:00:00Z,
query (9).csv,,wedding of James of Aragon and Eleanor of Castile,http://www.wikidata.org/entity/Q29,1,Spain,,1319-10-25T00:00:00Z,
query (9).csv,,Q20104108,http://www.wikidata.org/entity/Q29,1,Spain,,1688-01-01T00:00:00Z,
query (9).csv,,Q20104429,http://www.wikidata.org/entity/Q29,1,Spain,,1852-11-01T00:00:00Z,
query (9).csv,,Q20104591,http://www.wikidata.org/entity/Q29,1,Spain,,,2.0
query (9).csv,,Q20106023,http://www.wikidata.org/entity/Q29,1,Spain,,1714-02-01T00:00:00Z,
query (9).csv,,Q20106143,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q20106493,http://www.wikidata.org/entity/Q29,1,Spain,,1522-11-01T00:00:00Z,
query (9).csv,,Q20106766,http://www.wikidata.org/entity/Q29,1,Spain,,1800-01-01T00:00:00Z,
query (9).csv,,Q20106968,http://www.wikidata.org/entity/Q29,1,Spain,,1535-06-14T00:00:00Z,
query (9).csv,,Q20106993,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q20107316,http://www.wikidata.org/entity/Q29,1,Spain,,1452-09-09T00:00:00Z,
query (9).csv,,1923 Spanish Grand Prix,http://www.wikidata.org/entity/Q29,1,Spain,,1923-01-01T00:00:00Z,
query (9).csv,,Q19819231,http://www.wikidata.org/entity/Q29,1,Spain,,0464-01-01T00:00:00Z,
query (9).csv,,Q19819303,http://www.wikidata.org/entity/Q29,1,Spain,,0446-01-01T00:00:00Z,
query (9).csv,,Q20105334,http://www.wikidata.org/entity/Q29,1,Spain,,1615-01-13T00:00:00Z,
query (9).csv,,Q20105337,http://www.wikidata.org/entity/Q29,1,Spain,,0517-01-01T00:00:00Z,
query (9).csv,,Q20105360,http://www.wikidata.org/entity/Q29,1,Spain,,1235-01-01T00:00:00Z,
query (9).csv,,Q20431182,http://www.wikidata.org/entity/Q29,1,Spain,,0510-01-01T00:00:00Z,
query (9).csv,,Q20875964,http://www.wikidata.org/entity/Q29,1,Spain,,,0.0
query (9).csv,,Q20925292,http://www.wikidata.org/entity/Q29,1,Spain,,1340-04-12T00:00:00Z,
query (9).csv,,Toma de Cuenca,http://www.wikidata.org/entity/Q29,1,Spain,,,2.0
query (9).csv,,Q20984992,http://www.wikidata.org/entity/Q29,1,Spain,,1836-07-25T00:00:00Z,
query (9).csv,,Q21045584,http://www.wikidata.org/entity/Q29,1,Spain,,1821-03-02T00:00:00Z,
query (9).csv,,Q21126930,http://www.wikidata.org/entity/Q29,1,Spain,,1713-01-01T00:00:00Z,
query (9).csv,,Q21126931,http://www.wikidata.org/entity/Q29,1,Spain,,1713-06-13T00:00:00Z,
query (9).csv,,Q21126935,http://www.wikidata.org/entity/Q29,1,Spain,,1713-08-13T00:00:00Z,
query (9).csv,,Alzina de Sant Mateu,http://www.wikidata.org/entity/Q29,1,Spain,,1817-01-01T00:00:00Z,
query (9).csv,,Battle of Portazgo,http://www.wikidata.org/entity/Q29,1,Spain,,1810-02-05T00:00:00Z,
query (9).csv,,Q21730818,http://www.wikidata.org/entity/Q29,1,Spain,,1873-01-01T00:00:00Z,
query (9).csv,,Q21857819,http://www.wikidata.org/entity/Q29,1,Spain,,,2.0
