0,1,2,3,4,5,6,7,8
United Kingdom,49,Emma Raducanu,http://www.wikidata.org/entity/Q64849968,wd:Q64849968,67867692,British professional tennis player,"Emma Raducanu  (born 13 November 2002) is a British professional tennis player. She reached a career-high ranking of No. 10 by the Women's Tennis Association (WTA) on 11 July 2022, and is the current British No. 1. Raducanu is the first British woman to win a Grand Slam singles title since Virginia Wade at the 1977 Wimbledon Championships.
Raducanu was born in Toronto and raised in London. She made her WTA Tour debut in June 2021. With a wildcard entry at Wimbledon, ranked outside the top 300, she reached the fourth round in her first major tournament. At the 2021 US Open, Raducanu became the first singles qualifier in the Open Era to win a Grand Slam title, beating Leylah Fernandez in the final without dropping a set in the tournament. It was the second Grand Slam tournament of her career. She holds the Open Era record for the fewest majors played before winning a title.

",https://en.wikipedia.org/wiki/Emma_Raducanu
United States of America,110,Serena Williams,http://www.wikidata.org/entity/Q11459,wd:Q11459,164910,American professional tennis player (born 1981),"Serena Jameka Williams (born September 26, 1981) is an American inactive professional tennis player. Considered among the greatest tennis players of all time, she was ranked world No. 1 in singles by the Women's Tennis Association (WTA) for 319 weeks, including a joint-record 186 consecutive weeks, and finished as the year-end No. 1 five times. She won 23 Grand Slam singles titles, the most by any player in the Open Era, and the second-most of all time. She is the only player, male or female, to accomplish a Career Golden Slam in both singles and doubles.Along with her older sister Venus, Serena Williams was coached by her parents Oracene Price and Richard Williams. Turning professional in 1995, she won her first major singles title at the 1999 US Open. From the 2002 French Open to the 2003 Australian Open, she was dominant, winning all four major singles titles (each time over Venus in the final) to achieve a non-calendar year Grand Slam and the career Grand Slam, known as the 'Serena Slam'. The next few years saw her claim two more singles majors, but suffer from injury and decline in form. Beginning in 2007, however, she gradually returned to form despite continued injuries, retaking the world No. 1 singles ranking. Beginning at the 2012 Wimbledon Championships, Williams returned to dominance, claiming Olympic gold (completing the Career Golden Slam in singles) and winning eight out of thirteen singles majors, including all four in a row from 2014–15 to achieve a second ""Serena Slam"". At the 2017 Australian Open, she won her 23rd major singles title, surpassing Steffi Graf's Open Era record. She then took a break from professional tennis after becoming pregnant and reached four major finals upon returning to play. In August 2022, Williams announced her impending ""evolution"" away from professional tennis and played what was expected to be her final match at the 2022 US Open.Williams also won 14 major women's doubles titles, all with her sister Venus, and the pair was unbeaten in major doubles finals (the best unbeaten record in major finals in any discipline of the sport). The pair achieved a non-calendar year Grand Slam between the 2009 Wimbledon Championships and the 2010 French Open, which granted the sisters the doubles world No. 1 ranking. Serena won four Olympic gold medals, three in women's doubles—an all-time joint record in tennis, shared with her sister. The duo are the only women in the Open Era to win Olympic gold in both singles and doubles. She also won two major mixed doubles titles, both in 1998. She is the only singles player, male or female, to complete three Career Golden Slams – one in women's singles and two in same-sex doubles.The arrival of the Williams sisters has been credited with ushering in a new era of power and athleticism on the women's professional tennis tour. Serena holds a combined 39 major titles: 23 in singles, 14 in women's doubles, and two in mixed doubles. She is joint-third on the all-time list and second in the Open Era for total major titles. She is the most recent woman to simultaneously hold all four major singles titles (2002–03 and 2014–15), and the most recent woman to win the Surface Slam (major titles on hard, clay and grass courts in the same calendar year), doing so in 2015. She is also, with Venus, the most recent player to have simultaneously held all four major women's doubles titles (2009–10).
Williams was the world's highest paid woman athlete in 2016, earning almost $29 million. She repeated this feat in 2017 when she was the only woman on Forbes' list of the 100 highest-paid athletes, with $27 million in prize money and endorsements. She won the Laureus Sportswoman of the Year award a record four times (2003, 2010, 2016, 2018), and in December 2015 was named Sportsperson of the Year by Sports Illustrated magazine. She is the highest-earning woman athlete of all time.",https://en.wikipedia.org/wiki/Serena_Williams
Uruguay,20,Fiorella Bonicelli,http://www.wikidata.org/entity/Q239320,wd:Q239320,11422851,Uruguayan female tennis player,"Fiorella Bonicelli (born 21 December 1951) is a retired professional tennis player from Uruguay. She was born in Lima, Peru but grew up in Montevideo, Uruguay where she started playing tennis when at age 11.   During her career, she won the 1975 French Open mixed doubles title with Thomaz Koch. She also won the 1976 French Open women's doubles title with Gail Lovera, defeating Kathleen Harter and Helga Niessen Masthoff 6–4, 1–6, 6–3. At the Fed Cup, her singles record is 11–4, and doubles record 6–8. During her career, she reached one Grand Slam singles quarterfinal, at the 1978 French Open, where she lost to Virginia Ruzici in three sets.",https://en.wikipedia.org/wiki/Fiorella_Bonicelli
Uzbekistan,46,Alina Kabayeva,http://www.wikidata.org/entity/Q254220,wd:Q254220,940648,Russian gymnast and politician,"Alina Maratovna Kabaeva or Kabayeva (Russian: Алина Маратовна Кабаева, pronounced [ɐˈlʲinə mɐˈratəvnə kɐˈbajɪvə]; Tatar: Әлинә Марат кызы Кабаева; born 12 May 1983) is a Russian politician, media manager and retired individual rhythmic gymnast, who has been designated Honoured Master of Sports by the Russian government.Kabaeva is one of the most decorated gymnasts in rhythmic gymnastic history, with 2 Olympic medals, 14 World Championship medals, and 21 European Championship medals. She is reportedly the longtime mistress of Russian president Vladimir Putin.From 2007 to 2014, Kabaeva was a State Duma Deputy from United Russia. In September 2014, Kabaeva became the chairwoman of the board of directors of the National Media Group.

",https://en.wikipedia.org/wiki/Alina_Kabaeva
Vanuatu,8,Anolyn Lulu,http://www.wikidata.org/entity/Q2913371,wd:Q2913371,36572417,Vanuatuan table tennis player,Anolyn Lulu (born 3 January 1979) is a Ni-Vanuatu table tennis player who competed in 2012 Summer Olympics. She was the flag-bearer for Vanuatu at the opening ceremony of the 2012 Summer Olympics.,https://en.wikipedia.org/wiki/Anolyn_Lulu
Venezuela,60,Garbiñe Muguruza,http://www.wikidata.org/entity/Q34276,wd:Q34276,26325321,Spanish-Venezuelan tennis player,"Garbiñe Muguruza Blanco (Spanish pronunciation: [ɡaɾˈβiɲe muɣuˈɾuθa ˈβlaŋko]; born 8 October 1993) is a Spanish-Venezuelan professional tennis player. She has represented Spain in two Olympic Games, Rio 2016 and Tokyo 2020 as well as Fed cup from 2015. She has a career-high singles ranking of world No. 1 in the world by the Women's Tennis Association (WTA), and a career-high doubles ranking of world No. 10. She has won two Grand Slam titles, at the 2016 French Open and the 2017 Wimbledon Championships, and the 2021 WTA Finals. She also won ten WTA Tour titles and finished runner-up at the 2015 Wimbledon Championships and the 2020 Australian Open. 
With powerful groundstrokes and an aggressive style of play, Muguruza came to prominence at the Miami Open in 2012 by reaching the fourth round defeating two Top Ten players and making her breakthrough on the WTA tour. In 2015, Muguruza reached her first major final at the Wimbledon Championships, where she lost to Serena Williams. She then won her maiden Premier-level crown by winning the 2015 China Open, and qualified for her first WTA Finals in singles, losing to Agnieszka Radwańska in the semifinals.
Muguruza has also been successful in doubles, winning five titles, finishing runner-up at the 2015 WTA Finals and reaching the 2014 French Open semifinals, always partnering with Carla Suárez Navarro.",https://en.wikipedia.org/wiki/Garbi%C3%B1e_Muguruza
Vietnam,20,Tran Hieu Ngan,http://www.wikidata.org/entity/Q2899211,wd:Q2899211,2618620,Taekwondo practitioner,"Trần Hiếu Ngân (born June 26, 1974 in Tuy Hòa, Phú Yên) is a Vietnamese Taekwondo athlete who competed in the Women's 49-57 kg weight class at the 2000 Summer Olympics, and she won the silver medal.
It was the only Vietnamese medal during the 2000 Summer Olympics, and their first of five Olympic medals.",https://en.wikipedia.org/wiki/Tr%E1%BA%A7n_Hi%E1%BA%BFu_Ng%C3%A2n
Yemen,10,Reema Abdo,http://www.wikidata.org/entity/Q3931565,wd:Q3931565,5798610,"Canadian swimmer, Olympic bronze medalist","Reema Abdo (born May 19, 1963) is a Canadian former backstroke swimmer and Olympic bronze medallist.  Abdo was born in Aden, in the Federation of South Arabia, and became a naturalized Canadian citizen.",https://en.wikipedia.org/wiki/Reema_Abdo
Zambia,16,Gillian Cowley,http://www.wikidata.org/entity/Q523443,wd:Q523443,3254930,field hockey player,"Gillian Margaret ""Gill"" Cowley (born July 8, 1955 in Kitwe, Northern Rhodesia) is a former hockey player from Zimbabwe, who was a member of the national team that won the gold medal at the 1980 Summer Olympics in Moscow.Because of the boycott of the United States and other countries, only one team was available to compete in the Women's Hockey Tournament: the hosting USSR team. A late request was sent to the government of the African nation, which quickly assembled a team less than a week before the competition started. To everyone's surprise they won, claiming Zimbabwe's only medal in the 1980 Games.  The team became known as the ""Golden Girls.""",https://en.wikipedia.org/wiki/Gillian_Cowley
Zimbabwe,40,Kirsty Coventry,http://www.wikidata.org/entity/Q274009,wd:Q274009,915950,Zimbabwean swimmer,"Kirsty Leigh Coventry Seward (born 16 September 1983) is a Zimbabwean swimmer and politician currently serving as the Minister of Youth, Sport, Arts and Recreation in the Cabinet of Zimbabwe since September 2018. A former Olympic swimmer and world record holder, she is the most decorated Olympian from Africa. She is a member of the International Olympic Committee (IOC), and was elected the Chairperson of the IOC Athletes' Commission, the body that represents all Olympic athletes worldwide in early 2018.
Born in Harare, Coventry attended and swam competitively for Auburn University in Alabama, in the United States. At the 2004 Summer Olympics, in Athens, Greece, Coventry won three Olympic medals: a gold, a silver, and a bronze, while in the 2008 Summer Olympics in Beijing she won four medals: a gold and three silver. She was subsequently described by Paul Chingoka, head of the Zimbabwe Olympic Committee, as ""our national treasure"".Zimbabwean President Robert Mugabe called her ""a golden girl,"" and personally awarded her US$100,000 in cash for her 2008 Olympic performance. In 2016, Coventry retired from swimming after her fifth Olympics, having won the joint-most individual medals in women's swimming in Olympic history.",https://en.wikipedia.org/wiki/Kirsty_Coventry
